Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
428,Barmitarbeiter,,,"Motivierte freundliche Bartender gesucht, welche Spass an der Arbeit haben!

Anlass: Apéro und anschließendes Sit Down Dinner begleitet mit Barbetrieb

Gästeanzahl: ca. 60 Gäste

Erwartungen an dich: Pünktliches Erscheinen und bring deine Motivation mit.

Endzeiten können sich je nach Anlasssituation nach vorne oder nach hinten verschieben.

Deine Erscheinung im Service bei 
 legt sehr viel Wert auf ein gepflegtes Erscheinungsbild der Mitarbeitenden.
Männer sollten korrekt frisiert und sauber rasiert sein, Frauen binden lange Haare zusammen
und sind dezent geschminkt. Grosser, auffälliger Schmuck, sowie sichtbare Tatoos und
Pircings sind nicht erlaubt.
Schuhe sind schwarz, geschlossen und keine Turnschuhe.
Hosen sind ebenfalls schwarz und klassisch geschnitten, keine schwarzen Jeans. (ohne
Löcher)
Bitte ein weisses Unterhemd anziehen.
Blusen/ Hemden (weiss oder beige) bekommst du von gestellt, sowie eine passende
Latzschürze.",Gastronomie / Hotel,Zollikon,8125,240.0,30.0,25 Nov 2023,1
429,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Motivierte freundliche Servicemitarbeiter gesucht, welche Spass an der Arbeit haben!

Anlass: Apéro und anschließendes Sit Down Dinner 

Gästeanzahl: ca. 60 Gäste

Erwartungen an dich: Pünktliches Erscheinen und bring deine Motivation mit.

Endzeiten können sich je nach Anlasssituation nach vorne oder nach hinten verschieben.

Deine Erscheinung im Service bei 
 legt sehr viel Wert auf ein gepflegtes Erscheinungsbild der Mitarbeitenden.
Männer sollten korrekt frisiert und sauber rasiert sein, Frauen binden lange Haare zusammen
und sind dezent geschminkt. Grosser, auffälliger Schmuck, sowie sichtbare Tatoos und
Pircings sind nicht erlaubt.
Schuhe sind schwarz, geschlossen und keine Turnschuhe.
Hosen sind ebenfalls schwarz und klassisch geschnitten, keine schwarzen Jeans. (ohne
Löcher)
Bitte ein weisses Unterhemd anziehen.
Blusen/ Hemden (weiss oder beige) bekommst du von gestellt, sowie eine passende
Latzschürze.",Gastronomie / Hotel,Zollikon,8125,216.0,27.0,25 Nov 2023,1
430,Stagehand / Messebau,Praxiserfahrung ohne Ausbildung <20 Monate,Erfahrung von weniger als 20 Monaten im handwerklichen 3D-Design/Bau.,"Mithilfe beim Auf-/Abbau eines Messestandes in der Halle
Anforderungen:
- ausdauernd (manuelle Arbeit)
- kräftig (die Teile sind kleiner 25 kg)
- bequeme Bekleidung, gute Turnschuhe
- Getränke",Promotion / Event,Zürich,8050,124.11,27.58,25 Nov 2023,1
431,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Mithilfe Bankett in Pratteln,Gastronomie / Hotel,Pratteln,4133,165.0,33.0,25 Nov 2023,1
432,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,Abendservice,Gastronomie / Hotel,Pratteln,4133,143.0,26.0,25 Nov 2023,1
433,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Du suchst nach einer spannenden Karrieremöglichkeit im Servicebereich? Dann bewirb dich jetzt als Mitarbeiter/in im . 

Deine Aufgaben umfassen:

- Gäste bedienen und einen exzellenten bieten
- Den Gästen bei Fragen und Wünschen behilflich sein
- Ordnung und Sauberkeit im Arbeitsbereich sicherstellen
- Zusammenarbeit mit dem Küchenteam, um reibungslose Abläufe zu gewährleisten
- Einhaltung der Qualitätsstandards und Servicevorgaben des Hotels

Wir suchen motivierte und freundliche Personen, die Spaß an der Arbeit in einem dynamischen Team haben. Erfahrung in der Gastronomie ist von Vorteil, aber nicht zwingend erforderlich. Wichtig ist uns vor allem eine positive Einstellung und der Wille, unseren Gästen ein unvergessliches Erlebnis zu bereiten.

Das bietet eine angenehme Arbeitsatmosphäre, attraktive Vergütung und die Möglichkeit zur persönlichen Weiterentwicklung. 

Bewirb dich noch heute und werde Teil unseres Teams im . Wir freuen uns darauf, dich kennenzulernen und gemeinsam die Gäste mit einem herausragenden zu begeistern.",Gastronomie / Hotel,Opfikon,8152,155.25,27.0,25 Nov 2023,1
434,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,,Gastronomie / Hotel,Stammheim,8477,150.0,25.0,25 Nov 2023,1
435,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Suchen Sie eine aufregende und herausfordernde Position in der - und Gastgewerbebranche? Wir suchen derzeit Servicemitarbeiter für das .

Ihre Aufgaben umfassen:

- Professioneller und freundlicher für unsere Gäste
- Eingehen auf individuelle Wünsche und Bedürfnisse der Gäste
- Aufnahme von Bestellungen und fachgerechte Beratung zu unseren Speisen und Getränken
- Servieren von Speisen und Getränken
- Blick für Details und Einhaltung der hohen Qualitätsstandards unseres Hotels
- Zusammenarbeit mit dem Team, um einen reibungslosen Ablauf im Servicebereich zu gewährleisten

Wir bieten eine herausfordernde und erfüllende Arbeit in einem renommierten in der Nähe des Flughafens Zürich. Neben einer wettbewerbsfähigen Vergütung und großartigen Benefits profitieren Sie von einem motivierten und dynamischen Team und haben die Möglichkeit, sich weiterzuentwickeln und Ihre Fähigkeiten auszubauen.

Wenn Sie ein aufgeschlossener, freundlicher und professioneller Teamplayer sind und erste Erfahrungen im Servicebereich mitbringen, dann freuen wir uns auf Ihre Bewerbung. Werden Sie Teil unseres Teams und gestalten Sie mit uns die einzigartige Gastfreundschaft des Hotels .",Gastronomie / Hotel,Opfikon,8152,184.0,32.0,25 Nov 2023,1
437,Koch/Köchin,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Koch mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsausbildungszertifikat (EBA) und weniger als drei Jahren Berufserfahrung.,".
Pflegen und herstellen eines glustiges Pastabüffet für unser All you can eat Konzept, Teigwaren heiss machen mit Sauce vermengen und ab ins Büffet. Kleiner mice en place Sachen für den folgetag vorbereiten.",Gastronomie / Hotel,Dietikon,8953,275.0,30.0,25 Nov 2023,2
438,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Deine Aufgaben:
- Getränke am Verpflegungsstand einschenken. 
- Bier zapfen. 
- Essen ausgeben.
-Bestellungen aufnehmen und kassieren.
 
Bitte erscheine Pünktlich oder etwas früher zu deiner Schicht. 
Die Einsatzzeiten können etwas kürzer oder länger verlaufen. Wir bitten um Flexibilität.

Aufgrund des hohen Planung und Sicherheitsaufwandes im , werden Absagen innert 24 Stunden mit 3 Strikes auf Coople versehen und nur mit ärztlichem Attest akzeptiert.

Vielen Dank für dein Verständnis! 

Alle Mitarbeiter gehen bitte selbständig ins über den Eingang Baslerstrasse. 
Treffpunkt zu allen Schichten ist die Wäscheausgabe im Sektor A.
Eingang zum ist rechts von der KASSE 1.

WIR RATEN DIE ANREISE MIT DEM AUTO AB, BITTE KOMMEN SIE MIT DEN ÖV, DA ES RUND UM DAS NIE GENÜGEND PARKPLÄTZE HAT UND ES WIRKLICH SCHWIERG IST EINEN ZU FINDEN!!!!",Gastronomie / Hotel,Zürich,8048,84.28,24.08,25 Nov 2023,1
439,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen dich für das Vergani als Barmitarbeiter im Businessclub
Hier servierst du die Businessgäste, welche an Hochtischen die Getränke und Speisen einnehmen. Der Einsatz ist mit Inkasso! 

Aufgaben:
- Mithilfe bei mise-en-place, Getränkestationen vorbereiten, diverse Vorbereitungen für den Event
- Beraten der Gäste, Servieren von Getränke- und Speiseservice mit Tablar
- aktiver Weinverkauf
- inkasso mit Touchscreenkassen
- Tische abräumen und reinigen
- Besteck und Gläser polieren

Anforderungen:
- Erfahrung in und Freude an der Gastronomie
- Verantwortungsbewusst und selbständig
- Motiviert und aufgestellt
- Deutsch sprechen und Schweizerdeutsch verstehen
- gepflegtes Erscheinungsbild
Einsatzbeschreibung:

Einsatz und Pausenzeiten können je nach Gästeaufkommen variieret


Das Briefing beginnt Punkt Einsatzzeit. Bitte sei pünktlich und berechne das Check in und das umziehen!

Eigenes Kellnermesser/ Korkenzieher mitbringen.
WICHTIG: Eigenes Zahlenschloss für den SPINT mitbringen und falls die Anreise mittels E-Scooter stattfindet, diesen bitte draussen parkieren!",Gastronomie / Hotel,Zürich,8048,189.75,33.0,25 Nov 2023,1
440,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Wir suchen dich für das Vergani als Barmitarbeiter im Businessclub

Hier servierst du die Businessgäste, welche an Hochtischen die Getränke und Speisen einnehmen. Der Einsatz ist mit Inkasso! 

Aufgaben:
- Mithilfe bei mise-en-place, Getränkestationen vorbereiten, diverse Vorbereitungen für den Event
- Beraten der Gäste, Servieren von Getränke- und Speiseservice mit Tablar
- aktiver Weinverkauf
- inkasso mit Touchscreenkassen
- Tische abräumen und reinigen
- Besteck und Gläser polieren

Anforderungen:
- Erfahrung in und Freude an der Gastronomie
- Verantwortungsbewusst und selbständig
- Motiviert und aufgestellt
- Deutsch sprechen und Schweizerdeutsch verstehen
- gepflegtes Erscheinungsbild
Einsatzbeschreibung:

Einsatz und Pausenzeiten können je nach Gästeaufkommen variieret

Das Briefing beginnt Punkt Einsatzzeit. Bitte sei pünktlich und berechne das Check in und das umziehen!
Eigenes Kellnermesser/ Korkenzieher mitbringen.

WICHTIG: Eigenes Zahlenschloss für den SPINT mitbringen und falls die Anreise mittels E-Scooter stattfindet, diesen bitte draussen parkieren!

Verpflegung: Es besteht die Möglichkeit, sich im Personalrest. zu verpflegen für CHF 10.00. Bar oder mit Kreditkarte!",Gastronomie / Hotel,Zürich,8048,195.75,29.0,25 Nov 2023,1
441,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Wir suchen dich als Flexibler Joker der entweder in einer Foodbox oder im Businessclub aushilft.
Es kann jedoch sein, dass es zu keinem Einsatz für dich kommt. Du wirst aber trotzdem für den ganzen Einsatz entlohnt.

Anforderungen:
- Erfahrung in und Freude an der Gastronomie
-Verantwortungsbewusst und selbständig
-Motiviert und aufgestellt
-Deutsch sprechen und Schweizerdeutsch verstehen
-gepflegtes Erscheinungsbild
-Fremdsprachen von Vorteil

Einsatz und Pausenzeiten können je nach Gästeaufkommen variieren
Verpflegung: 50% auf Speisen und Getränke während Einsatzdauer in den Foodboxen.

Der Einsatz kann +/-1h variieren

WICHTIG: Eigenes Zahlenschloss für den SPINT mitbringen und falls die Anreise mittels E-Scooter stattfindet, diesen bitte draussen parkieren!

Gute Deutschkenntnisse!
Good German knowledge!",Gastronomie / Hotel,Zürich,8048,178.25,31.0,25 Nov 2023,1
443,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","à la carte Service, geschlossene Gruppe, Weinempfehlung, 3 Teller tragen, Betreuung der Gäste, allgemeine Vor-und Nacharbeiten/Reinigung",Gastronomie / Hotel,Seon,5703,198.0,36.0,25 Nov 2023,1
444,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Du garantierst einen freundlichen und symphatischen Service für unsere Gäste und hast folgende Aufgaben:

Getränke und Speiseservice für Weihnachtsfeier 
Allgemeine Reinigungsarbeiten im Restaurant

Die Endzeit kann je nach Gästeaufkommen variieren.",Gastronomie / Hotel,Arbon,9320,146.63,25.5,25 Nov 2023,1
445,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Ihr Aufgabengebiet:
• Unterstützung vom Serviceteam während eines Bankettes
Ihr Profil:
• Erfahrung im Bankettservice 
• Gepflegtes und freundliches Auftreten",Gastronomie / Hotel,Zweidlen,8192,210.0,30.0,25 Nov 2023,1
446,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Gästebetreuung, allgemeine Reinigungsarbeiten
Mithilfe im à la Carte Service
Die Einsatzzeiten können je nach Gästeaufwand variieren",Gastronomie / Hotel,Zürich,8048,168.0,32.0,25 Nov 2023,1
447,Koch/Köchin,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Koch mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsausbildungszertifikat (EBA) und weniger als drei Jahren Berufserfahrung.,"Wir suchen dich für die Produktions Küche im Stadion

Aufgaben
- Produzieren von Speisen für Anlässe & Apero's
- Anrichten der Speisen

Anforderungen
- Gelernter Koch

Einsätze können +/- 1h variieren",Gastronomie / Hotel,Zürich,8048,75.0,30.0,25 Nov 2023,1
448,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Allgemeine Mithilfe im Kinobetrieb und im Bereich Sportsbar / Rooftopbar. Dazu gehören Aufgaben wie Auffüllen der Kioskartikel, Einlasskontrolle, Servieren von Drinks/Snacks, Bereitstellen der Getränke sowie Grobreinigung der Räumlichkeiten.",Detailhandel / Logistik,Chur,7000,182.0,26.0,25 Nov 2023,1
449,Motorradkurier/in,,,"DEINE AUFGABEN

Die heissen Pizzas lieferst Du als Driver sicher, in einwandfreier Qualität und auf sicherstem Weg dem Kunden. Du bist Dir bewusst, dass Du in der Zeit auf dem Elektro Scooter und beim Gast den Domino’s Brand repräsentierst. Dein herzliches Lächeln und positive Energy überzeugen den Gast.
• Im Store die Bestellung zusammenstellen
• Sofort reagieren und den Weg zum Kunden kurz checken
•  ausliefern mit Electroscooter
• Verkauf an der Tür, Einkassieren
• Einsatz Möglichkeit 18:00– 22:30 Uhr mit dem Möglichkeit noch 1 Stunden länger beim mehr Arbeit.

UNSERE ANFORDERUNGEN

ARBEITSORT: Seebacherstrasse 4

Wir wollen von Dir 100% Leistungs- und Einsatzbereitschaft, Flexibilität und Integrität. Ebenso wichtig sind uns verhandlungssichere Deutschkenntnisse. Respektieren des Grundsatzes: Geschwindigkeit im Store – Sicherheit auf der Strasse!
• immer ein Lächeln für unsere Kunden
• Zuverlässigkeit und Flexibilität
• Identifikation mit der Marke
• 100% Leistungs- und Einsatzbereitschaft
• Kommunikation in Deutsch
• Führerschein Kat. A1 Zwingend !

WIR BIETEN DIR
Für harte Jungs und Mädels bieten wir einen abwechslungsreichen und auch anspruchsvollen Job, mit der Möglichkeit, Draussen zu sein. Dies allerdings auch bei jedem Wind und Wetter!
• Moderne Electro Scooter 
• Trinkgeld (hängt von Dir und Deinem Auftreten beim Kunden ab)
• ein tolles Team
• leckere",Detailhandel / Logistik,Zürich,8052,108.36,24.08,25 Nov 2023,1
451,Motorradkurier/in,,,"DEINE AUFGABEN

Die heissen Pizzas lieferst Du als Driver sicher, in einwandfreier Qualität und auf sicherstem Weg dem Kunden. Du bist Dir bewusst, dass Du in der Zeit auf dem Elektro Scooter und beim Gast den Domino’s Brand repräsentierst. Dein herzliches Lächeln und positive Energy überzeugen den Gast.
• Im Store die Bestellung zusammenstellen
• Sofort reagieren und den Weg zum Kunden kurz checken
•  ausliefern mit Electroscooter
• Verkauf an der Tür, Einkassieren
• Einsatz Möglichkeit 18:00– 22:00 Uhr mit dem Möglichkeit noch 1 Stunden länger beim mehr Arbeit.

UNSERE ANFORDERUNGEN

ARBEITSORT: Seebacherstrasse 4

Wir wollen von Dir 100% Leistungs- und Einsatzbereitschaft, Flexibilität und Integrität. Ebenso wichtig sind uns verhandlungssichere Deutschkenntnisse. Respektieren des Grundsatzes: Geschwindigkeit im Store – Sicherheit auf der Strasse!
• immer ein Lächeln für unsere Kunden
• Zuverlässigkeit und Flexibilität
• Identifikation mit der Marke
• 100% Leistungs- und Einsatzbereitschaft
• Kommunikation in Deutsch
• Führerschein Kat. A1 Zwingend !

WIR BIETEN DIR
Für harte Jungs und Mädels bieten wir einen abwechslungsreichen und auch anspruchsvollen Job, mit der Möglichkeit, Draussen zu sein. Dies allerdings auch bei jedem Wind und Wetter!
• Moderne Electro Scooter 
• Trinkgeld (hängt von Dir und Deinem Auftreten beim Kunden ab)
• ein tolles Team
• leckere",Detailhandel / Logistik,Zürich,8052,96.32,24.08,25 Nov 2023,1
