Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
634,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Unterstützung a la carte, Gäste bewirten, Aufräumarbeiten",Gastronomie / Hotel,Zürich,8049,90.0,30.0,6 Dec 2023,1
635,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Möchtest du in einem renommierten Unternehmen im Herzen von Bern arbeiten? Dann werde Teil unseres Teams bei de als Service Mitarbeiter!

Bei uns hast du die Möglichkeit, in einem dynamischen und inspirierenden Arbeitsumfeld zu arbeiten. Deine Hauptaufgaben umfassen:

- Servieren von Getränken und Speisen an unsere geschätzten Gäste
- Vorbereitungsarbeiten, wie das Vorberchten von Besteck und Geschirr
- Verantwortlich für die Garderobe der Gäste

Wir suchen engagierte und freundliche Personen, die gerne im Team arbeiten und den Gästen einen erstklassigen Service bieten können. 

 de liegt in der malerischen Schauplatzgasse 39 in Bern und ist bekannt für sein exzellentes Essen und seine erstklassige Dienstleistung.

Bewirb dich noch heute und werde Teil unseres Team von Service Mitarbeitern. Wir bieten eine wettbewerbsfähige Vergütung, flexible Arbeitszeiten und ein freundliches und motivierendes Arbeitsumfeld.",Gastronomie / Hotel,Bern,3011,182.0,28.0,6 Dec 2023,1
636,Empfangsmitarbeiter/in,,,"Liebe Cooplers
Wir, die Zauberglanz, suchen für den 6.12.23 zwei männliche Mitarbeiter als Samichlaus und Schmutzli.
Wir haben folgende Aufgabe für Dich:
Du mimst Samichlaus oder Schmutzli. Samichlaus und Schmutzli verteilen Leckereien, interagieren mit den Kunden, besonders den Kindern, lassen sich Versli aufsagen, Liedli vorsingen und stehen für Fotos zur Verfügung. Die Kostüme kommen von Zauberglanz.
Du bringst Folgendes mit:
Du hast Freude an Kindern und bist liebevoll im Umgang mit Ihnen. Du bist spontan und kreativ, fühlst Dich in einer solchen verantwortungsvollen Rolle wohl und kannst Dich gut in diese hinein versetzen, um den gespannten Kindern überzeugende und schöne Momente zu schenken. Zuverlässigkeit, Verantwortungsbewusstsein, Selbständigkeit und Kreativität im Denken und Handeln sind uns wichtig.
In diesem Fall suchen wir aufgrund der Tradition der Aufgabe ausschliesslich männliche Mitarbeiter mit einer Mindestkörpergrösse von 175 cm.
Einwandfreie mündliche Kenntnisse der Schweizerdeutschen Sprache sind hier ein Must.
Wir freuen uns auf Deine Mitarbeit!",Gastronomie / Hotel,Schwyz,6423,180.0,40.0,6 Dec 2023,1
637,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Wichtig: Bitte Anhang lesen vor Arbeitsantritt, erhält wichtig Informationen zum Unternehmen und zum Konzept. 

Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung im Restaurant sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Buffetpflege, eine saubere und aufgefüllte Station sowie eine super Teamarbeit in unserem Selfservice Restaurant. 

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,St. Gallen,9000,153.13,24.5,6 Dec 2023,1
638,Empfangsmitarbeiter/in,,,"Zur temporären Unterstützung unseres Empfangs- und Office Team suchen wir eine erfahrene und proaktive Person.

Du wirst mit in allen täglichen organisatorischen Unternehmensabläufe eingebunden (wie z.B. Post/Paket- Bearbeitung und Verteilung).
Du wirkst bei der Sicherstellung reibungsloser Abläufe und Besuchermanagement am Empfang mit.
Du bist erste Kontaktperson am Telefon und leitest entsprechend nach Bedarf die Anrufe weiter.
Du kennst dich mit MS Office Programmen aus.
Du zeigst Kommunikationsstärke und Erfahrung im Umgang mit Besuchern und Gästen.
Du bist ein Teamplayer und Gastgeber der gerne weiterhilft.
Du kannst fliessend Deutsch und Englisch und sprichst Französisch- gute schriftliche Kenntnisse sind in den Sprachen nötig.",Gastronomie / Hotel,Zürich,8005,750.48,31.27,6 Dec 2023,4
647,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Bankett-Service / Tellerservice 
Apero-Service incl. Aufräumarbeiten
Weinservice
Aufräumarbeiten nach dem Event
Einhaltung der HACCP-Richtlinen & Arbeitssicherheit",Gastronomie / Hotel,Gossau,9200,280.0,32.0,7 Dec 2023,2
648,Fachmann/frau Gesundheit EFZ (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Die ist eine von drei Institutionen der und begleitet und fördert 72 Kinder und Jugendliche mit einem intensiven Betreuungs-, Pflege- und/oder Strukturbedarf im Alter von 4 – 18 Jahren. Der Einsatz erfolgt in der Pflegegerechten Wohngruppe ""D"" auf dem Areal der .

Als externe Fachperson unterstützen Sie das Kernteam in einer unserer Wohngruppe und pflegen, begleiten und unterstützen die Kinder und Jugendlichen im Alltag sowie der Gestaltung der Freizeit gemäss Anleitung des Teams. Sie setzen unter Einhaltung der professionellen Nähe & Distanz die pädagogischen und pflegerischen Aufgaben sorgsam und pflichtbewusst um. 

Für den Einsatz ist ein Strafregisterauszug und ein Sonderprivatauszug ohne Einträge zu Berufs- und Tätigkeitsverboten, Rayon- oder Kontaktverboten zwingend erforderlich. Wird der Sonderprivatauszug nicht innerhalb der von Coople (Schweiz) AG festgelegten Frist beigebracht oder enthält dieser Einträge, ist die Arbeit im Rahmen dieses Einsatzes nicht möglich. Dem entsprechend wird der Einsatzvertrag gekündigt und es ist auch kein Lohn (mehr) geschuldet.",Gesundheitswesen,Fehraltorf,8320,898.42,36.67,7 Dec 2023,3
649,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Für die Wiedereröffnung von unserem benötigen wir noch Unterstützung im Free-Flow und Cafébar-Bereich:

- Kasse bedienen, Gäste beraten, Ordnung halten
- Arbeiten an der Cafébar (Barista)
- Mise en place- und Aufräumarbeiten im Buffetbereich
- freundliche, offen und zuvorkommende Art

Bitte beachten Sie:
Die Spesen beinhalten Verpflegung und werden direkt Ihrem Lohn abgezogen. 
Bis 5 Stunden Einsatz: CHF 5.00 Abzug
Ab 5 Stunden Einsatz: CHF 8.00 Abzug

Parking-Ticket für Fr. 15.00 (Einsätze ab 5 Stunden) kann direkt über uns bezogen werden.",Gastronomie / Hotel,Zürich,8005,1761.75,27.0,7 Dec 2023,9
650,Garderobenmitarbeiter/in,,,"Wir freuen uns, wenn du uns unterstützt!

Zu deinen Aufgaben gehören:
- Betreuung der Garderobe, ohne Kasse

Das wünschen wir uns von dir:
- Freundlichkeit und Höflichkeit 
- Ein guter Umgang mit Stress
- Eine aufgestellte und kommunikationsfreudige Persönlichkeit
- Gepflegtes auftreten 
- Ein wenig Eventerfahrung
- Flexibilität

Wir sind an einer langfristigen Zusammenarbeit interessiert und würden uns freuen, wenn das für dich auch in Frage kommt.
Hier ein Einblick, was es bedeutet, ein Teil des -Teams zu sein: [link hidden]

Es gibt Parkmöglichkeiten, die Kosten müssen hierfür selber getragen werden.

ACHTUNG!!! Gelände ist sehr gross bitte seid rechtzeitig vor Ort, damit ihr pünktlich starten könnt.",Promotion / Event,Bern,3014,229.5,25.5,7 Dec 2023,1
651,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.",Detailhandel / Logistik,Bern,3011,2262.0,29.0,7 Dec 2023,13
652,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Du zauberst anderen Leuten gerne ein Lächeln ins Gesicht und servierst gerne wunderbares Essen und tolle Getränke? Dann begleite unser ""HOT"" Team (Humane, Open, Timelss) bei einem aussergewöhnlichen Anlass ""by DRDOG"".

ACHTUNG!!! Zieht euch warm an, da es teils draussen sein kann. Vielen Dank.",Gastronomie / Hotel,Kloten,8302,150.0,25.0,7 Dec 2023,1
653,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,Gästebetreuung und Inkasso in unserem Bistro an der Theilerstrasse 1a,Gastronomie / Hotel,Zug,6300,247.5,30.0,7 Dec 2023,3
654,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Möchtest du in einem renommierten Unternehmen im Herzen von Bern arbeiten? Dann werde Teil unseres Teams bei de als Service Mitarbeiter!

Bei uns hast du die Möglichkeit, in einem dynamischen und inspirierenden Arbeitsumfeld zu arbeiten. Deine Hauptaufgaben umfassen:

- Servieren von Getränken und Speisen an unsere geschätzten Gäste
- Vorbereitungsarbeiten, wie das Vorberchten von Besteck und Geschirr
- Verantwortlich für die Garderobe der Gäste

Wir suchen engagierte und freundliche Personen, die gerne im Team arbeiten und den Gästen einen erstklassigen Service bieten können. 

 de liegt in der malerischen Schauplatzgasse 39 in Bern und ist bekannt für sein exzellentes Essen und seine erstklassige Dienstleistung.

Bewirb dich noch heute und werde Teil unseres Team von Service Mitarbeitern. Wir bieten eine wettbewerbsfähige Vergütung, flexible Arbeitszeiten und ein freundliches und motivierendes Arbeitsumfeld.",Gastronomie / Hotel,Bern,3011,182.0,28.0,7 Dec 2023,1
655,Kassenmitarbeiter/in,,,"Nutzen Sie die Chance, Teil eines führenden Unternehmens zu werden! AG - sucht derzeit Mitarbeiter*innen für die Kasse und den Verkauf von Non-Food-Artikeln.

Ihre Hauptaufgaben umfassen:
- Abwicklung von Kassentransaktionen präzise und effizient
- Professionelle Kundenbetreuung und Beratung
- Verantwortung für die ordnungsgemäße Platzierung und Präsentation der Non-Food-Artikel
- Sicherstellung einer sauberen und aufgeräumten Verkaufsfläche

Wir suchen motivierte, engagierte und freundliche Mitarbeiter*innen, die gerne im Kundenservice tätig sind und eine positive Einstellung haben. Erfahrung im Detailhandel oder im Umgang mit Kassensystemen ist von Vorteil, aber nicht zwingend erforderlich. 

Wenn Sie gerne in einem dynamischen und teamorientierten Umfeld arbeiten möchten, freuen wir uns auf Ihre Bewerbung. Werden Sie Teil unseres Teams und tragen Sie dazu bei, unseren Kund*innen ein erstklassiges Einkaufserlebnis zu bieten.",Gastronomie / Hotel,Urtenen-Schönbühl,3321,313.56,24.12,7 Dec 2023,2
656,Promoter/in (Berater/in),,,"WAS: Promotion, Verkauf und Degustation von .
WO: TopCC, Zuzwil
WIE: Potenzielle Kundschaft ansprechen, einfache Drinks mixen und erklären.
VORAUSSETZUNG: Gastro-Erfahrung, Erfahrung im Verkauf, freundlich, kontaktfreudig",Promotion / Event,Zuzwil,9524,350.0,28.0,7 Dec 2023,2
657,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Mithilfe Bankett,Gastronomie / Hotel,Kaiseraugst,4303,90.75,33.0,7 Dec 2023,1
660,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Streetfood & Barbetrieb
850pax 
Flying Service",Gastronomie / Hotel,Zürich,8050,165.0,30.0,7 Dec 2023,1
661,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Hallo Zusammen

Schön, dass Du Dich für unseren Einsatz interessierst. 
Wir sind immer auf der Suche nach dynamischen Mitarbeitenden, welche uns bei unseren Veranstaltungen tatkräftig und mit viel Leidenschaft unterstützen.

Spezifischer Einsatz:
- Getränke- und Speiseservice 
- Gästebetreuung 
 - Allgemeine Aufräumarbeiten 

Anforderungen: 
Die wunderbare Welt der Gastronomie sollte Dir nicht unbekannt sein und Höflichkeit Deine zweite Muttersprache. Zudem legen wir viel Wert auf eine aufrechte Körperhaltung, ein gepflegtes Auftreten und persönliche Hygiene. Dazu gehören ein ordentlicher Haarschnitt, lange Haare werden zusammengebunden, dezentes Make up und Parfum, eine saubere Rasur, gepflegte und saubere Fingernägel sowie unauffälliger Schmuck (kein Muss ;)).

Das Einsatzende kann etwas variieren. Wir erwarten von den Mitarbeitenden deswegen eine gewisse Flexibilität was das anbetrifft. Ich bitte dich mind. 10 Minuten vor Schichtbeginn am Einsatzort zu sein.

Wir freuen uns auf Dich, also schnell bewerben! ツ",Gastronomie / Hotel,Sankt Margrethen,9430,140.88,24.5,7 Dec 2023,1
662,Kassenmitarbeiter/in,,,"Bei uns dreht sich alles um den Knoblauch! Wir stellen verschiedene Knoblauchprodukte her und vertreiben diese schweizweit auf den Märkten, in Lebensmittelläden sowie über unseren Online-Shop. Unser Standort liegt in Ipsach, einem Vorort von Biel/Bienne, und ist hervorragend an den öffentlichen Verkehr angebunden (ca. 50 m bis zur Zughaltestelle Ipsach Herdi). Auch Parkplätze stehen direkt vor dem Gebäude zur Verfügung. Zur Verstärkung und Unterstützung unseres Teams suchen wir per sofort oder nach Vereinbarung motivierte:

Verkäufer/in am Marktstand Teilzeit oder als Aushilfe

Als Verkäufer betreiben Sie unsere Marktstände in der ganzen Schweiz und helfen an den Marktorten beim Aufstellen und beim Zusammenräumen des Verkaufsanhängers mit. Sie verkaufen unsere Produkte, bedienen unsere Kunden und beraten diese zuvorkommend. Sie sind eine offene, kommunikative und herzliche Person, welche von Vorteil bereits erste Erfahrungen im Verkauf sammeln konnte und sich in den Sprachen Deutsch und Französisch verständigen kann. Sie packen gerne mit an, und der Kontakt mit Menschen wie auch das Verkaufen bereiten Ihnen grosse Freude. Sie sind motiviert und zu Spitzenzeiten nicht so schnell aus der Ruhe zu bringen.",Gastronomie / Hotel,Winterthur,8400,101.84,25.46,7 Dec 2023,1
663,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","BITTE NUR BEWERBEN, WENN ALLE (MEHR ALS 90%) DER SCHICHTEN AN DIESEM STANDORT ÜBERNOMMEN WERDEN KÖNNEN!

Wir suchen motivierte, freundliche und kompetente VerkäuferInnen für den Vertrieb von modernen Holzprodukten.
+ Deine Aufgaben: Standbetreuung, Verkauf und Kundenbetreuung
+ Deine Kompetenzen: Motiviert mit einer guten Lernfähigkeit; Schweizerdeutsch, Englisch

Von Vorteil: 
+ Übernahe aller Schichten an diesem Standort, Interesse an weiteren Einsätzen dieser Art
+ Erfahrung im Verkauf; französisch und/oder italienisch",Detailhandel / Logistik,Rapperswil-Jona,8640,2247.75,27.0,7 Dec 2023,12
