Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
353,Produktionsmitarbeiter/in,,,"Die bestehende Palettieranlage wird durch eine neue ersetzt. Das Projekt, inklusive Demontage der alten Anlage, Sanierung der Räumlichkeiten, Montage und Inbetriebnahme der neuen Anlage, dauert etwa 3 Monate. In dieser Zeit erfolgt die Palettierung manuell, da die Produktion fortgesetzt wird.

Gesucht werden körperlich fitte, zuverlässige Mitarbeiter für den Schichtbetrieb von Dezember bis Februar zu 100%. Die Arbeitszeiten sind Montag bis Freitag, gelegentlich samstags bei Notfällen, mit Schichten von 05:00-14:00 Uhr (Frühschicht) und 14:00-23:00 Uhr (Spätschicht), jeweils mit 45 Minuten Pause. Arbeitskleidung und -schuhe werden gestellt.

Mitarbeiter sollten Deutsch sprechen und ein einfaches Palettierschema korrekt interpretieren können. Beim manuellen Palettieren werden 2-17 kg schwere Boxen nach Vorgabe auf eine Euro-Palette gelegt. Zwischenlagen sorgen für Stabilität, die Logistik übernimmt vollständige Paletten.

Aufgrund der Arbeit gibt es Jobrotationen zur Entlastung. Aufgaben umfassen Mitarbeit an der Anlage, Abfüllen, Verpacken, Konfektionieren von Flüssigprodukten, Stundenerfassung, Qualitätsprüfung, Meldung von Mängeln, Transaktionen, Reinigung, Prozessverbesserung und Umstellung von Anlagenkomponenten.

Verantwortlichkeiten beinhalten Kenntnis relevanter Dokumente, zuverlässige Arbeitsweise, Teamfähigkeit, Lösungsorientierung, Kritikfähigkeit, Selbstvertrauen, Deutschkenntnisse, Neugier und Offenheit für Neues.

Kompetenzen umfassen optimale Ausführung der Arbeiten, Prozessverbesserungen, Schulung, Meldung von Abweichungen, Einhaltung von Sicherheits- und Hygienevorschriften, Erreichung interner Zielvorgaben, Mithilfe beim Umstellprozess, Einhaltung von OEE-Vorgaben, Reinigungsarbeiten und Hilfe bei der Ausbildung neuer Mitarbeiter. 

Interessierte müssen einen Schnuppertag absolvieren, bevor über die Weiterführung entschieden wird.
Bei einer weiteren Zusammenarbeit nach dem Probetag, beträgt der Stundenlohn 27.92 Franken.",,Winterthur,8400,31800.88,27.92,20 Nov 2023,134
355,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Produktion der warmen und kalten Speisen
Mithilfe bei der Menuausgabe
Reinigungsarbeiten",Gastronomie / Hotel,Bern,3000,1334.5,31.4,20 Nov 2023,5
356,Staplerfahrer/in,SUVA-zugelassene Gabelstaplergenehmigung,"Gabelstaplerfahrer mit SUVA-zugelassener Gabelstaplergenehmigung und ohne
logistische Ausbildung","Du bist auf der Suche nach einem spannenden Job in der Logistik? Dann bist du bei AG genau richtig! Wir sind einer der führenden Anbieter im Bereich Retail & Logistics und suchen derzeit eine*n Logistiker*in.

Deine Aufgaben umfassen:
- Kommissionierung von Bestellungen
- Verpacken der Bestellungen
- Bereitstellung der Bestellungen für die Auslieferung (Stapeln von Paketen auf Paletten, Umwickeln mit Folie zur Sicherung, Transportieren zur Rampe)
- Durchführung weiterer Aufgaben wie Reinigungsarbeiten
- Gewährleistung eines sauberen und aufgeräumten Arbeitsplatzes

Um für diese Position geeignet zu sein, solltest du folgende Anforderungen erfüllen:
- Körperliche Arbeit ist Teil des Jobs, daher ist es wichtig, dass du dazu bereit bist
- Idealerweise solltest du durchgehend verfügbar sein, da deine Chancen auf eine Anstellung dadurch erhöht werden

Der Einsatz kann nach Rücksprache verlängert werden, falls gewünscht.

Wir bieten dir eine spannende Tätigkeit in einem dynamischen und wachsenden Unternehmen. Du hast die Möglichkeit, Teil eines professionellen Teams zu sein und wertvolle Erfahrungen in der Logistik zu sammeln.

Interessiert? Dann bewirb dich noch heute und werde Teil des Teams!",Promotion / Event,Klingnau,5313,3954.38,28.5,20 Nov 2023,15
357,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Die Einsatzzeiten können noch angepasst werden.
Auf Anfrage hätten wir eventuell ein Zimmer für CHF 20 pro Nacht verfügbar

Das machst du 
 Produktion von warmen und kalten Speisen
 Front Cooking
 Mise-en-place-Arbeiten
 Produktion und Betreuung der Speisen bei Veranstaltungen
 Einhaltung und Umsetzung der ISO- und HACCP-Richtlinien

Das bringst du mit

 Abgeschlossene Ausbildung als Koch oder mindestens 2 Jahre Berufserfahrung
 Mindestens drei Jahre Erfahrung als Koch
 Erfahrung in der Gemeinschaftsgastronomie von Vorteil
 Deutschniveau C1-C2: kompetente Sprachverwendung, Englischkenntnisse von Vorteil
 Leidenschaft für den Kochberuf und Freude am Gästekontakt",Gastronomie / Hotel,Luzern,6005,2592.0,36.0,20 Nov 2023,9
358,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Gästebetreuung, eine saubere und aufgefüllte Station sowie eine super Teamarbeit. 

Das erwarten wir von Dir:

• Berufserfahrung als Commis de Rang in der gehobenen Gastronomie
• Gute mündliche und schriftliche Sprachenkenntnisse in Deutsch und Englisch, jede weitere Sprache von Vorteil
• Gute Produktekenntnisse (Wein, Spirituosen, Käse)
• Ein Verkaufsflair und gute organisatorische Fähigkeiten
• Gute Umgangsformen und Rhetorik, welche dem Niveau eines Erstklasshotels entsprechen

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,Zürich,8001,208.0,32.0,20 Nov 2023,2
359,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Une mission plongeur - chaussures de sécurité obligatoires,Gastronomie / Hotel,Basel,4030,6720.0,32.0,20 Nov 2023,30
360,Fachmann/frau Gesundheit EFZ (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Ihre Aufgaben
In dieser spezialisierten Pflegeeinheit begleiten und pflegen Sie im Tandem unsere Stroke-Patientinnen und -Patienten in der Akutphase, in der eine erhöhte und pflegeintensivere Überwachung benötigt wird. Zusätzlich übernehmen Sie administrative, logistische und hauswirtschaftliche Tätigkeiten.
 

Anforderungen
Für diese Stelle wird eine abgeschlossene Ausbildung als Fachfrau/-mann Gesundheit EFZ vorausgesetzt.
Sie behalten in hektischen Situationen Ruhe und handeln überlegt und angepasst.
Ausgezeichnete Umgangsformen sowie eine offene und respektvolle Kommunikation mit unseren Patienten und Angehörigen sowie gute Deutsch- und PC-Anwenderkenntnisse runden Ihr Profil ab.",Gesundheitswesen,Wetzikon,8620,6720.0,40.0,20 Nov 2023,21
361,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Deine Aufgaben:
Der Job als Verkaufsmitarbeiter bei beinhaltet viel Verantwortung – und eine Menge spass. Auf der To-Do-Liste stehen folgende Aufgaben:

• Sicherstellung eines erstklassigen Kundenservice nach Richtlinien auf der Verkaufsfläche, in den Kabinen und an der Kasse 
• Warenpflege auf der Verkaufsfläche
• Die Annahme und Verarbeitung der Lieferungen 
• Einhaltung der Store-Routinen, Vorschriften und Richtlinien
• Umsetzung von Reduktionen und Preisänderungen 
• Teamarbeit


Unsere Erwartungen

Wie alle bei solltest auch du ein verkaufsorientierter, offener, kommunikativer und ehrgeiziger Teamplayer sein, der äusserst motiviert und optimistisch ist. Du solltest ausserdem die folgenden Eigenschaften mitbringen:
• Begeisterung für den Kontakt mit Kunden und Bereitschaft, eine ausgezeichnete Dienstleistung anzubieten
• Gute Kenntnisse von und eine Leidenschaft für Mode, Trends und Styles
• Eine positive, hilfsbereite Einstellung sowie den Willen, dich selbst und das Unternehmen ständig weiterzuentwickeln
• Eine klare, offene Kommunikation mit dem gesamten Team und Offenheit gegenüber dem Feedback 
• Kommunikative Deutschkenntnisse 
• Pünktlichkeit

Arbeitszeiten können abweichen - FLEXIBILITÄT wird erwartet!",Detailhandel / Logistik,Stans,6370,197.24,25.45,20 Nov 2023,1
362,Handwerk & Auf-/Abbau,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit. Handwerkliches Geschick von Vorteil. Die Aufgaben können von einfachen Handlangertätigkeiten (z.B. Mobiliaraufbau), bis zu handwerklichen Tätigkeiten reichen.","Demontage von Plattform für Zelt
Voraussetzungen: körperlich fit und belastbar.
Pünktlichkeit
Einsatzbereitschaft
Material tragen (z.T. schwere Teile)",Promotion / Event,Zug,6300,378.0,27.0,20 Nov 2023,2
363,Assistent/in Gesundheit und Soziales EBA,Gelernt,"Die EBA-Ausbildung ist eine berufliche Grundbildung, welche 2 Jahre dauert und sowohl theoretische, als auch praktische Elemente beinhaltet. Das Berufsattest EBA muss auf dem Coople-Account hinterlegt sein.","Für unser Coopler Experience suchen wir eine/n flexible/n "" Experience Coordinator"" als Unterstützung für unser Daily Business. 

Arbeitsort im Hauptsitz in Albisrieden. 

Beschreibung 
Nach einem rasanten Wachstum in der und der Unterstützung von mehr als 15.000 Unternehmen bei der Personalbeschaffung, konzentriert sich nun auf den Ausbau in dem Gesundheit und Pflege Sektor. 

Die Rolle: 
• Onboarding von neuen Nutzern bei mit Fokus auf den Gesundheit und Pflege Sektor und Unterstützung beim Wachstum und der Pflege unseres Mitarbeiterpools 
• Coverage von offenen Health Care Einsätzen durch Einsatzoptimierung, d.h. aktives Abtelefonieren von Kunden (Coverage Calls, Cross Selling, Care Calls, Follow Up Calls, etc.) 
• Telefonische Unterstützung bei Projekten (Rückbestätigung von Coopler, Onboarding, Akquise gemäss Kampagne, etc.) 
• Überprüfung der Profile und Erfahrungen der Health Care Coopler 
• Erste Anlaufstelle für eingehende Onboarding-Fragen 
• Sammeln von Feedback unserer Nutzer zu Optimierungen und Verbesserungen unserer Plattform und unseres Service
• Erfahrung im Kundenservice (idealerweise in einem technologieorientierten Unternehmen) 
• Freundliche und hilfsbereite Person, ausgezeichnete zwischenmenschliche Fähigkeiten 
• Ausgezeichnete Microsoft-Kenntnisse (Excel, Word, Power Point und Outlook) 
• Ausgezeichnete organisatorische Fähigkeiten, strukturierte und lösungsorientierte Arbeitsweise 
• Fähigkeit, Feedback zu erhalten und umzusetzen 
• Fließendes Deutsch und gute Englisch Kenntnisse sind vorausgesetzt 
• Zusätzliche Sprachkenntnisse, insbesondere Französisch, sind von Vorteil 
• Befristeter Einsatz 60% - 100% Pensum 

Was springt für dich dabei heraus? 
• Werden ein Teil eines grossartigen Teams 
• Deine Meinung zählt: Du kannst das Produkt, die Prozesse und die Tools bei verbessern",Gesundheitswesen,Zürich,8047,8360.0,27.5,20 Nov 2023,38
365,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,Das mithelfen in der Küche und wärend dem Service Kassieren an der Kasse oder Küche bei der Menüausgabe helfen.,Gastronomie / Hotel,St. Gallen,9000,325.0,25.0,20 Nov 2023,2
366,Koch/Köchin,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Koch mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsausbildungszertifikat (EBA) und weniger als drei Jahren Berufserfahrung.,"Herzlich willkommen im Team! 
Für den Einsatz in unserem -Team für Produktion und Buffetbetreuung beim Event suchen wir einsatzwillige Köche/Köchinnen mit hoher Leistungsbereitschaft und Initiative.
Spezifischer Einsatz: 
- Zubereiten der Speisen in der kalten und warmen 
- Produktion in unserer Bankettküche im Resort
- Eventkoch an verschiedenen Anlässen
- Vor und Nachbereitungsarbeiten am Buffet mit Showcooking

Die Kleider- und Groomingvorschriften sind zwingend einzuhalten. Sollte dies nicht der Fall sein, so kann der Einsatz nicht angetreten werden und eine Entlohnung entfällt. Auf eine aufrechte Körperhaltung, ein gepflegtes Auftreten und persönliche Hygiene legen wir viel Wert. Dazu gehören ein ordentlicher Haarschnitt, lange Haare werden zusammengebunden, dezentes Make up und Parfum, eine saubere Rasur, gepflegte und saubere Fingernägel sowie unauffälliger Schmuck.

Eigene Messer, eine saubere Uniform (Kochjacke und Hose) und adäquate Schuhe sind mitzubringen!

TREFFPUNKT: -3 bei der Warenannahme die sich auf der Rückseite des Hotels, neben dem Schotterparkplatz befindet. Treffpunkt an der Aufgangsrampe 10 Minuten vor Beginn des Einsatzes.

Falls du mit dem Auto anreist, dient ausschliesslich dein ausgedruckter Einsatzrapport als Parkschein hinter der Windschutzscheibe. Die Parkplatzgebühren kosten 6 CHF und werden dir über die Spesen abgezogen.

Solltest du mit dem Schiff anreisen, bekommst du ausschliesslich mit deinem gültigen Einsatzrapport (digital oder ausgedruckt) die Fahrt von Luzern nach Kehrsiten Vergünstigt für 6 CHF zur Verfügung gestellt.

Die Bahn zum rauf kostet 6 CHF und wird dir über die Spesen angezogen. Bitte Einsatzrapport vorweisen.

!!Sollte kein Einsatzrapport vorhanden sein, können wir dies nicht berücksichtigen!!",Gastronomie / Hotel,Obbürgen,6363,1522.5,30.0,20 Nov 2023,6
367,Fachmann/frau Betreuung EFZ (angepasste Ausbildungen),Gelernt,Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein. Die NAREG-Nr. ist im Lebenslauf zu erwähnen.,"Sie gehen gerne in den Wald ? Dieser Einsatz ist etwas für naturverbundene Persönlichkeiten.
Wir suchen für unsere Waldgruppe eine Vertretung.",Gesundheitswesen,Thalwil,8800,2512.0,31.4,20 Nov 2023,10
369,Handwerk & Auf-/Abbau,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit. Handwerkliches Geschick von Vorteil. Die Aufgaben können von einfachen Handlangertätigkeiten (z.B. Mobiliaraufbau), bis zu handwerklichen Tätigkeiten reichen.","Körperlich strenge Arbeit.
Auf- und Abbau von Tischen für Events.",Promotion / Event,Zürich,8001,85.5,28.5,20 Nov 2023,1
371,KV - Administration,Administrationsausbildung (mit Kurszertifikat),Die Ausbildungsnachweise (Zertifikate / Diplome) müssen auf dem Coople-Account hinterlegt sein.,"Wir suchen in unserem Hotel Unterstützung: - Gruppen & Zimmer reservieren und einbuchen via Reservierungstool Mews, - beantworten von Anfragen via Email und Telefon, allgemeine administrative Aufgaben, - Reservierungen anlegen in Mews",Kaufmännische Berufe,Zürich,8048,975.0,30.0,20 Nov 2023,5
372,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Vorbereitungen Apero & Menü, Buffet, Reinigung/Ordnung",Gastronomie / Hotel,Solothurn,4500,2640.0,40.0,20 Nov 2023,9
375,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Mission : 
Remplissage des rayons en fonction des directives données

Tâches :
Contrôle des entrées de marchandises
Gestion et présentation des marchandises 
Entretien des rayons et des stocks (rangement et nettoyage)

Profil :
Expérience dans la vente
Personnalité capable de travailler en équipe, indépendante, flexible et résistante au stress 
Apparence soignée, savoir-être irréprochable et attitude positive",Detailhandel / Logistik,Plan-les-Ouates,1228,2414.7,26.83,20 Nov 2023,30
376,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Wir suchen Unterstützung 4 -5 Tage die Woche, 3.5 bis 6 Stunden am Tag

Aufgaben:
- Rüsten
- Mithilfe bei der Essensausgabe
- Anrichten der Speisen vor dem Gast 
- Mithilfe in der Spülküche
- Allgemeine Aufräum und Reinigungsarbeiten

Anforderungen:
- Zuverlässige und Selbstständige Arbeitsweise
- Gute Deutschkenntnisse
- Erfahrung in der Gastronomie von Vorteil


Einsatzzeit kann variieren -/+ 1 Stunde",Gastronomie / Hotel,Emmen,6032,2925.0,26.0,20 Nov 2023,25
378,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"Wir suchen dich als Unterstützung!

Deine Aufgaben:
Geschirrwagen austauschen, abräumen und reinigen
Spülküche bedienen
Hohes Arbeitsvolumen 
Körperliche Fitness ist wichtig

Einsatzzeiten können +/- 1h variieren.

Wir freuen uns auf deine Bewerbung.",Gastronomie / Hotel,Härkingen,4624,842.8,24.08,20 Nov 2023,10
380,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.",Getränke und Essen Service Buffet,Gastronomie / Hotel,Zürich,8044,595.0,34.0,20 Nov 2023,5
381,Spülküchen-Mitarbeiter/in mit Erfahrung,,,Abwaschen des Gäste- und Küchengeschirr. Allgemeine Reingungsarbeiten in der Abwaschküche,Gastronomie / Hotel,Dietikon,8953,162.0,27.0,20 Nov 2023,2
