Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
394,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Vorbereitungen Apero & Menü, Buffet, Reinigung/Ordnung",Gastronomie / Hotel,Solothurn,4500,340.0,40.0,13 Nov 2023,1
395,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.",- Inventaires,Detailhandel / Logistik,Crissier,1023,216.41,25.46,13 Nov 2023,1
397,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Bedienung und Beratung von Kunden im Bereich Damenmode
Sicherstellung einer sauberen, aufgefüllten und ordentlichen Lager- und/oder Verkaufsfläche 
Auffüllen von Ware auf der Verkaufsfläche

Profil:
Begeisterung für den Kontakt mit Kunden und Bereitschaft, eine ausgezeichnete Dienstleistung anzubieten (Gastgeberrolle)
Gute Kenntnisse von und eine Leidenschaft für Mode, Trends und Styles
Kommunikative, aufgeschlossene Persönlichkeit
Zuverlässig, verantwortungsbewusst und teamfähig
Hohe Agilität
Gute Deutschkenntnisse, Englischkenntnisse von Vorteil",Detailhandel / Logistik,Zürich,8001,1421.0,29.0,13 Nov 2023,6
400,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"Gäste begrüssen und verabschieden 
Tische abräumen und sauber halten 
Gepflegter und bestimmter Auftritt
Allgemein auf Sauberkeit & Ordnung achten
Speditives arbeiten mit Fokus auf unsere Gäste",Gastronomie / Hotel,Zürich,8004,385.28,24.08,13 Nov 2023,2
401,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"Wir suchen dich als Unterstützung!

Deine Aufgaben:
Geschirrwagen austauschen, abräumen und reinigen
Spülküche bedienen
Hohes Arbeitsvolumen 
Körperliche Fitness ist wichtig

Einsatzzeiten können +/- 1h variieren.

Wir freuen uns auf deine Bewerbung.",Gastronomie / Hotel,Zürich,8092,1374.45,26.18,13 Nov 2023,10
402,Reinigungsmitarbeiter/in,Ungelernt,"Arbeitskraft für Reinigungsarbeiten (z.B. Office, Raumpflege etc.).","selbständiges, speditives Arbeiten in der Plonge (Spülmaschine), sowie an der Front (Teller auffüllen)
allgemeine Reinigungsarbeiten
Auf Sauberkeit & Ordnung achten
Deutschkenntnisse mind. B1 
teamfähig & belastbar
Freundlich & aufgestellt",Gastronomie / Hotel,Zürich,8004,204.68,24.08,13 Nov 2023,1
404,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"Wir suchen eine engagierte und serviceorientierte Person, die als Office-Mitarbeiter für Reinigung und Abwasch in unserem Unternehmen tätig sein wird.

Aufgaben und Verantwortlichkeiten:
• Geschirrspülen im Office 
• Gewährleistung von Sauberkeit und Hygiene im Gastraum
• Teilweise Mithilfe bei der Pflege der Verkaufsbuffets und Sicherstellung der korrekten Warenpräsentation
• Teilweise Mithilfe in der Produktion (kalte Küche)",Gastronomie / Hotel,Basel,4052,1044.0,26.1,13 Nov 2023,10
406,Logistiker/in,Ungelernt,"Personen mit Bereitschaft zu körperlicher Arbeit (z.B. Be-/Entladen von Lastwagen, Einpacken und Rüsten von Sendungen). Handwerkliches Geschick von Vorteil.","Tätigkeit: 
Kommissioniern nach Rüstlisten und PickbyVoice

Arbeitsende kann je nach Auftragslage auch später werden.

Staplerausweis zwingend.",Promotion / Event,Dintikon,5606,708.75,27.0,13 Nov 2023,5
407,Personenwagenfahrer/in (bis 3.5T),,,"In diesem Einsatz über Sie folgende Tätigkeiten aus:

- Vorbereitung und Bereitstellung von Warenbestellungen
- Auslieferung der Kundenbestellungen mittels Kleintransporter in einer zugeteilten Region
- Abwicklung von Retouren
- Abwicklung der Zahlung bei Barzahler
- Pflege des anvertrauten Fahrzeuges
- Mithilfe bei allgemeinen Lagerarbeiten

Die Arbeitszeiten und Pausen können abweichen",Promotion / Event,Gossau,9200,98.0,24.5,13 Nov 2023,1
408,Sozialpädagoge/in HF,,,"Bitte nur bewerben, wenn Bereitschaft zu mehreren Diensten im November / Dezember vorhanden ist.

Sie begleiten 10 Bewohner*innen in Aussenwohngruppen in Horgen in ihrem Lebensalltag. 

Ihr Gestaltungsraum: 
- Fachliche Begleitung von bereits sehr selbständigen Klient*innen in einem interdisziplinären Team
-  Einheiten 
- Mitwirken beim Verbessern und Erhalten der Lebensqualität
- Vielfältiges und abwechslungsreiches Betreuungsangebot
- Förderung der Selbständigkeit und der Selbstbestimmung
- Gewährleisten eines kontinuierlichen Informationsflusses und eines reibungslosen Betriebsablaufs
- Einhalten der Vorschriften zur Hygiene, Betriebssicherheit und zum Gesundheitsschutz
- Administrative Tätigkeiten

Ihr Beitrag:
- Abgeschlossene Berufsausbildung (HF oder FH), Erfahrung mit Menschen mit kognitiver Beeinträchtigung bzw. psychischer Beeinträchtigung oder Interesse an diesem Berufsfeld
- Berufserfahrung im agogischen Bereich oder im Betreuen von Menschen mit Beeinträchtigungen
- Gute IT-Anwenderkenntnisse
- Empathie, Team- und dynamische Kommunikationsfähigkeit sowie eine hohe Dienstleistungsorientierung
- Selbständiges, professionelles, Handlungs- und Lösungsorientiertes Arbeiten ist dein Stil
- Willen und Fähigkeit, etwas Positives zu bewirken
- Bereitschaft mehrheitlich am Nachmittag und Abend sowie ein Wochenende im Monat zu arbeiten und den Willen Bewohner und Team wo nötig flexibel zu unterstützen
- Humor und Inspiration

Ihr Verdienst:
- Grosse Gestaltungsfreiheit dank flacher Hierarchie
- Stabiles, offenes Team
- Respektvoller Umgang und eine offene Kommunikation
- Chancengleichheit
- Gute Sozialleistungen
- Arbeitsort mit Seeblick und optimaler Verkehrsbindung
- keine geteilten Dienste und kein Nachtpikett

Bitte nur bewerben, wenn Bereitschaft zu mehreren Diensten im November / Dezember vorhanden ist.",Gesundheitswesen,Horgen,8810,1125.0,45.0,13 Nov 2023,5
409,Lastwagenfahrer/in (ab 3.5T),,,"But du poste:
Acheminer à l'aide d'un véhicule lourds (type camion) des denrées alimentaires (produits frigorifique, fruits/légumes, pains, etc...) à nos divers points de vente sur le canton de Vaud en assurant une qualité de prestations irréprochables.

Niveau de formation:
Permis poids lourds *catégorie C (avec expérience)
Permis de la remorque *catégorie CE (un atout)
CFC conducteur de véhicules lourds (un atout)
Cours OACP à jour
Permis cariste (agréé SUVA)
Français oral / lu / parlé

Compétences professionnelles:
Respecter les règles de sécurité
Respecter la loi sur le travail
Respecter la loi sur l’OTR / LCR / DCR
Respecter les pauses selon les plans de travail
Respecter les règles interne de l’entreprise
Etre Ponctuel / autonome / polyvalent / proactif
Pouvoir effectuer des livraisons en camion
Pouvoir effectuer des livraisons en camionnette
Pouvoir effectuer le chargement/déchargement avec des machines de manutention (Type: Linde T20 S)
Décharger la carte tachygraphe à la fin de chaque fin de journée travaillée
Bonne connaissance de la région Lausannoise (un atout)

Compétences relationnelles et sociales:
Etre positif
Etre disponible / flexible
Savoir s’adapter
Faire preuve de respect / de politesse / de courtoisie
Communiquer clairement

Contraintes du poste:
Travail du lundi au samedi
Début des journées de travail entre 03h30-05h00
Fin des journées de travail entre 15h00-17h00
Résistance au stress
Astreinte visuelle",Promotion / Event,Ecublens,1024,8540.5,31.0,14 Nov 2023,29
410,Service Gastronomie,Ungelernt mit >20 Monaten Erfahrung,Personen ohne eidgenössisches Fähigkeitszeugnis (EFZ) als Spezialist für Gastronomie mit mehr als 20 Monaten Erfahrung oder Personen mit eidgenössischem Berufsattest (EBA) und weniger als drei Jahren Berufserfahrung im Referenzsektor.,"Aufbau-, Abbau-, direkter Kundenkontakt während dem Event bei der Ausgabe von Getränken und Speisen.",Gastronomie / Hotel,Basel,4057,204.85,24.1,14 Nov 2023,1
411,Service Gastronomie,Ungelernt,Servicemitarbeiter/in mit Freude am Bedienen und am Umgang mit Gästen. Teamfähigkeit ist Voraussetzung.,"- Bedienen der Gäste an der Theke mit Inkasso und Zubereiten der Speisen und Getränke 
- Betreuung des Frontbereichs (Abräumen und Kontrolle auf Sauberkeit) 
- Warenpräsentation / Verkaufsbereitschaft gemäss Vorgaben",Gastronomie / Hotel,Zürich,8001,1512.0,27.0,14 Nov 2023,7
412,Stagehand / Messebau,Praxiserfahrung ohne Ausbildung <20 Monate,Erfahrung von weniger als 20 Monaten im handwerklichen 3D-Design/Bau.,"Wir suchen motivierte Mitarbeiter:innen für die Umrüstung in Lebensmittelläden von Papieretiketten auf elektronische Etiketten. Diese elektronischen Etiketten werden bei einem unseren Kunden im Detailhandel während der nächsten 3 Jahre installiert.

Deine Aufgaben: Vor Ort beim Kunden die elektronischen Regaletiketten auspacken und gemäss Layoutplan und bestückter Verkaufsgestelle am Regal einklicken und die Produkte mit einem Handy ähnlichen Gerät mit der neuen Regaletikette verknüpfen.

Deine Schlüsselkompetenzen: Mobil in der ganzen Schweiz arbeiten können. Fahrausweis von Vorteil, Fahrzeuge sind vorhanden. Freundlichkeit und Aufgeschlossenheit, starke Kundenorientierung. Technische Fähigkeiten sind nicht erforderlich",Promotion / Event,Volketswil,8604,630.0,30.0,14 Nov 2023,2
413,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"BUTS DE LA FONCTION 
• Vous assurez le nettoyage du matériel de cuisine selon les normes d’entreprise.
• Vous maintenez en ordre et assurez également le nettoyage des locaux.

PROFILS REQUIS / EXIGENCES 
• Formation dans la restauration
• Expérience dans le domaine de l’alimentaire et de la restauration de min. 1 ans 
• Esprit d’équipe et capacité à échanger avec d’autres secteurs et/ou interlocuteurs
• Capacité à gérer son secteur d’activité en toute autonomie
• Constitution physique robuste 
• Maîtrise orale et écrite de la langue
• Connaissances des concepts « Style Marché »
• Maîtrise des logiciels IT de base

TACHES 
• Laver le matériel de cuisine (casseroles, vaisselles, etc.).
• Assurer le maintien et le nettoyage des locaux.
• Utiliser, entretenir et soigner le matériel/machine mis à disposition.
• Appliquer les politiques et règlements de l’entreprise : hygiène, conditionnement, fraîcheur dans le respect de la loi. HACCP/DATA
• Faire preuve de disponibilité et de polyvalence en fonction des besoins de l'unité ou de la Coopérative Migros Genève.
• Exécuter toutes tâches ou activités jugées nécessaires par le/la responsable afin d'assurer le bon fonctionnement de son unité.",Gastronomie / Hotel,Nyon,1260,1056.0,26.4,14 Nov 2023,5
414,Pflegehelfer/in SRK,mit Zertifikat und >20 Monaten Erfahrung,Das Zertifikat des Pflegehelferkurses muss auf dem Coople-Account hinterlegt sein. Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit (20 Monate bei 100%-Beschäftigung) muss im CV aufgeführt sein.,Betreuung und Pflege in einem,Gesundheitswesen,Laufenburg,5080,4530.08,32.3,14 Nov 2023,17
416,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","- Produktion der Speisen 
- Ausgabe der Speisen zu den Servicezeiten
- Mithilfe in anderen Bereichen falls notwendig
- Mitverantwortlich für Ordnung und Sauberkeit
- Diverse Mise en Place arbeiten
- Gästebetreuung 

Wichtige Informationen:
Deutsch sprechen, Schweizerdeutsch verstehen.
Es gibt ein Spesenabzug für die Verpflegung.
CHF 2.00 für das Garderoben Kästli mitnehmen
Einsatz kann etwas kürzer oder länger dauern, bitte nötige Flexibilität mitbringen.
Passwort für die Gurtenbahn an der Kasse mitteilen , damit Ihr gratis fahren könnt: Coople
Die Gurtenbahn fährt alle 15 Minuten. Es gibt keine gratis Parkplatzmöglichkeiten. 
Einsatzbeginn= Umgezogen bereit für den Einsatz",Gastronomie / Hotel,Köniz,3084,1802.0,34.0,14 Nov 2023,6
418,Reinigungsmitarbeiter/in,Ungelernt,"Arbeitskraft für Reinigungsarbeiten (z.B. Office, Raumpflege etc.).","Für die Reinigung der Cateringboxen sowie den Foodcontrailern nach den Events suchen wir Dich:

Deine Aufgaben: 
o Reinigung der Verpflegungsstände im Fussballstadion, Table Top, Geschirr und Geräte
o Korrektes versorgen der Infrastruktur/Table Top
o Umsetzung und Einhaltung der Abläufe und Vorgaben 
o Einhaltung der Vorgaben ""Food-Safety"" HACCP der Genossenschaft Ostschweiz
o Sauberes und speditives Arbeiten 
o Reinigungsarbeiten gemäss Vorgabe

Anforderungen: 
o Erfahrung als Reinigungs-oder OfficemitarbeiterIn
o Sprachliche Sicherheit (DE)
o Belastbar, stressresistent und flexibel 
o Ausstrahlung, Motivation und Leidenschaft 
o Fahrerlaubnis B von Vorteil 

Wir erwarten von den Mitarbeitern eine gewisse Flexibilität was den Arbeitsschluss betrifft. Je nach Auslastung kann es sein, dass die Mitarbeiter früher oder später Feierabend haben.",Gastronomie / Hotel,St. Gallen,9015,196.0,24.5,14 Nov 2023,1
421,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Wir suchen euch für unseren Pool als Stamm Coopler bei 8 Stores in der Region 
Bereich Kasse und Kabinenservice.

14.11. + 15.11.2023 Schulungstage und Einführung ( ) 

Weitere Einätze werden je nach Bedarf von den Stores erstellt und dafür wirst du als erstes berücksichtigt. Die Zeiten und Tage sind effektiv, Schulungstage sind festgelegt.

Deine Aufgaben:
Dein Job als Logistische Unterstützung bei beinhaltet viel Verantwortung – und eine Menge Spass. Auf deiner To-Do-Liste stehen folgende Aufgaben:
• Die Annahme und Verarbeitung der Lieferungen 
• Auspacken oder Einpacken der Ware nach Richtlinien
• Umsetzung von Reduktionen oder anderen Preisänderungen 
• Einhaltung der Store-Routinen, Vorschriften und Richtlinien
• Aufrechterhaltung einer guten Teamarbeit

Unsere Erwartungen:
Wie alle bei solltest auch du ein verkaufsorientierter, offener, kommunikativer und ehrgeiziger Teamplayer sein, der äusserst motiviert und optimistisch ist. Du solltest ausserdem die folgenden Eigenschaften mitbringen:

• Kundenservice-Erfahrung ist ein starker Vorteil
• Fähigkeit effizient zu arbeiten.
• Kenntnisse und eine Leidenschaft für Mode, Trends und Stil
• Positive und unterstützende Einstellung
• Teamgeist
• Klare, offene Kommunikation mit dem Team und Offenheit für Feedback (geben und annehmen)
• Kommunikative Sprachkenntnisse der lokalen Sprache
• Keine Handys während der Arbeitszeit
• Pünktlichkeit",Detailhandel / Logistik,Zürich,8001,8586.0,26.5,14 Nov 2023,41
422,Koch/Köchin,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Koch/Köchin, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Vorbereitungen Apero & Menü, Buffet, Reinigung/Ordnung",Gastronomie / Hotel,Solothurn,4500,200.0,40.0,14 Nov 2023,1
424,Spülküchen-Mitarbeiter/in mit Erfahrung,,,"Wir suchen dich im Restaurant Culinarium Julius Bär!

Zu deinen Aufgaben gehören:
Einsatzstart ist 11.00 mit der Menübesprechung.
- Den Gästen das Angebot des Essen kommunizieren
- Anrichten im Mittagsservice
-schöpfen der Gerichte
- Station aufräumen und Reinigen
-Allgemeine Reinigungs- und Aufräumarbeiten

Einsatzstart ist 11.00 mit der Menubesprechung.

Deutsch sprechen wird zwingend vorausgesetzt

Ende des Einsatzes ist variabel +/- 1 Stunde (abhängig von der Veranstaltung)",Gastronomie / Hotel,Zürich,8048,1183.0,26.0,14 Nov 2023,13
425,Promoter/in (Berater/in),,,"Wir suchen Menschen, die sich während unserer Eröffnungsphase jeweils mittags und abends telefonisch um unsere Kunden kümmern. Dafür wünschen wir uns Redegewandheit und eloquente Ausdrucksweise in Schweizerdeutsch oder Hochdeutsch.
Für Verpflegung und gute Stimmung ist gesorgt.",Promotion / Event,St. Gallen,9000,4443.6,24.15,14 Nov 2023,23
426,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Zur Unterstützung unseres Teams suchen wir Dich!
Aufgaben:
- Gästeempfang und Betreuung
- Unterstützen des Teams in verschiedenen Bereichen
- Inkasso mit eigenem Stock

Je nach Gästeaufkommen können die Einsatzzeiten variieren, wir erwarten deine Flexibilität.
Bist du eine offene und freundliche Person und kannst dich schnell in neue Situationen einarbeiten?
Wir freuen uns auf dein Interesse",Gastronomie / Hotel,Riehen,4125,160.0,32.0,14 Nov 2023,1
